%time,field.data
1512003653050028085,3.18329152503
1512003653380347967,3.17990106403
1512003653756616115,3.16613607775
1512003654054228067,3.1708138553
1512003654376102924,3.16968023321
1512003654728902101,3.16190890139
1512003655026257038,3.16631268369
1512003719335504055,3.76550411961
1512003719643987894,3.49629142076
1512003719944704055,3.44342225154
1512003720238378047,3.44334738708
1512003720627032995,3.22644789027
1512003720905147075,3.28529289684
1512003721194880962,3.31128870942
1512003721506119966,3.30152682422
1512003721815939903,3.29518426142
1512003722108408927,3.30873638447
1512003722434192895,3.28720220782
1512003722725882053,3.30096555239
1512003723014554977,3.31461871729
1512003723319703102,3.31376295233
1512003723636281013,3.30494512091
1512003723930967092,3.31261167266
1512003724225055932,3.31937378952
1512003724502094030,3.33573740793
1512003724769300937,3.35624195752
1512003725047494888,3.36813555159
1512003725358057022,3.36195301822
1512003725660634040,3.36039907452
1512003725963619947,3.35863523954
1512003726253817081,3.36284180074
1512003726617476940,3.33471475048
1512003726932477951,3.32958881799
1512003727217547893,3.33656715069
1512003727506582975,3.34220762708
1512003727818016052,3.3374728865
1512003728126940011,3.33508199909
1512003728482709884,3.31580108962
1512003728823627948,3.30338304135
1512003783351901054,4.03908972877
1512003783553905010,4.46139168518
1512003783747379064,4.68228889778
1512003783934331893,4.83978731071
1512003784133385896,4.88526320851
1512003784352236986,4.83251960952
1512003784557008028,4.84499732964
1512003784773427963,4.81891571008
1512003784974607944,4.83802706041
1512003785175509929,4.85535907882
1512003785366004943,4.89112962189
1512003785574832916,4.88379204449
1512003785823525905,4.80683379011
1512003786078910112,4.73208440374
1512003786285423040,4.74272657587
1512003786492650032,4.74888215818
1512003786722700119,4.72777436284
1512003786962037086,4.69171285758
1512003787205050945,4.65888541162
1512003787463299036,4.61370753802
1512003787692785024,4.60158024682
1512003787949925899,4.56477897608
1512003788187390089,4.54869494314
1512003788384095907,4.56958813543
1512003788584884881,4.58533854039
1512003788832357883,4.56266758862
1512003789078142881,4.54355406705
1512003789291153907,4.54963613819
1512003789547763109,4.52425865885
1512003789803733110,4.5011520728
1512003790067787885,4.47455457023
1512003790300766944,4.46954923642
1512003790536536931,4.46329224412
1512003790771785020,4.4572674786
1512003791026427030,4.44077275601
1512003791231944084,4.4522058237
1512003791413754940,4.47607988992
1512003791644311904,4.47278925384
1512003791858092069,4.47817516723
1512003792065462112,4.48676479852
1512003792261020898,4.5006943068
1512003792456528902,4.51409249506
1512003792689888000,4.50883035456
1512003813969908952,3.50349424151
1512003814277981996,3.38065920978
1512003814618619918,3.22847638423
1512003814946495056,3.18041133518
1512003815232444047,3.24010371235
1512003815567269086,3.19734902762
1512003815856609106,3.23252191012
1512003816185965061,3.20788145164
1512003816521610975,3.18259224338
1512003816887542963,3.13344926958
1512003817228128910,3.11551328594
1512003817527945995,3.13376743582
1512003817854058980,3.13026584532
1512003818264527082,3.0689060852
1512003818669387102,3.02108749281
1512003818966228961,3.04098213597
1512003819351696014,3.01142160685
1512003819737588882,2.98612086606
1512003820034445047,3.003709509
1512003820334547996,3.01918692658
1512003820621654033,3.03892482048
1512003820979475975,3.02743611669
1512003821262202978,3.046966866
1512003821582073926,3.05078612506
1512003821920578002,3.04718968162
1512003822216377973,3.0591788498
1512003822514614105,3.06969298304
1512003822870919942,3.05992450228
1512003823250550985,3.04368503587
1512003823609633922,3.034264908
1512003823925906896,3.0384258582
1512003824222481966,3.04825492463
1512003824507976055,3.06082984832
1512003824799128055,3.07100152759
1512003825135008096,3.06874452448
1512003825472352981,3.06609713371
1512003825790218114,3.06863249675
1512003826103177070,3.0721585739
1512003826479036092,3.06031175878
1512003826850125074,3.05054483295
1512003827260031938,3.03242093135
1512003827540657997,3.04341605168
1512003827904063940,3.03627136988
1512003828265409946,3.02991952513
1512003828631680965,3.02293138494
1512003828905641078,3.0344683975
1512003829202900886,3.04097335269
1512003829532946109,3.0411211709
1512003829844737052,3.04468887342
1512003830124651908,3.05388134149
1512003830417995929,3.0604295783
1512003830758178949,3.05863856436
1512003831111457109,3.05388631061
1512003831442667007,3.05402656884
1512003831728215932,3.06088416275
1512003832007018089,3.06909517565
1512003832301425933,3.07445782346
1512003832612132072,3.07703874665
1512003832928363084,3.07857052686
1512003833222568035,3.08360000122
1512003833548954963,3.08349147338
1512003833886713027,3.08172687614
1512003834251106977,3.07611429338
1512003834566874027,3.07746857021
1512003834918381929,3.07383377038
1512003835217418909,3.07780767601
1512003835542186021,3.07801999264
1512003835893002033,3.07462341401
1512003836295614004,3.0642116742
1512003836591116905,3.06855759611
1512003836933077096,3.06653037332
1512003837209944009,3.07319584616
1512003837543581008,3.07219273999
1512003837954607963,3.06207359824
1512003838224631071,3.06876708114
1512003838512516975,3.07356483242
1512003838804501056,3.07781441554
1512003839085227966,3.08340036573
1512003839381905078,3.08690306121
1512003839704149007,3.08725685576
1512003840012383937,3.089307742
1512003840326411962,3.09063703527
3.31295991073
1512003604078011035,3.31197827621
1512003604349229097,3.31371266334
1512003604642065048,3.31427284038
1512003604928595066,3.31522479806
1512003605213596105,3.31619686372
1512003605518342018,3.31622206482
1512003605797769069,3.3175426521
1512003606077929019,3.31880831149
1512003606390022993,3.31832044485
1512003606694253921,3.31836471543
1512003606982338905,3.31906669895
1512003607334320068,3.31668439478
1512003607632561922,3.3169409844
1512003607922189950,3.31765790663
1512003608211221933,3.31845551964
1512003608508599042,3.31876821637
1512003608811184883,3.31884187063
1512003609128217935,3.31818649998
1512003609476267099,3.31605186136
1512003609819271087,3.31417993491
1512003610117353916,3.31444375844
1512003610400192975,3.31546995849
1512003610716841936,3.31488786942
1512003611103492975,3.31097580505
1512003611408931016,3.31096621117
1512003611677315950,3.31276289752
1512003611991199016,3.3122057117
1512003612343822002,3.30997394706
1512003612662555932,3.30932387234
1512003613006892919,3.30744084858
1512003613354746103,3.30546031712
1512003613633061885,3.30663096769
1512003613927679061,3.30710266169
1512003614274065971,3.30523054244
1512003614659056901,3.30159138261
1512003614991338014,3.3003787175
1512003615315066099,3.29954677419
1512003615665167093,3.29758318033
1512003616023494005,3.2952545753
1512003616387372970,3.29269780148
1512003616768287897,3.28941356354
1512003617117593050,3.2875652235
1512003617457334995,3.28609613654
1512003617806498050,3.28424016079
1512003618172295093,3.28167550726
1512003618514239072,3.28018009034
1512003618821408033,3.28019013026
1512003619123886108,3.28040807161
1512003619430811882,3.2804435468
1512003619733082056,3.28063241952
1512003620048657894,3.28024977266
1512003620385873079,3.27901548384
1512003620747518062,3.27672736198
1512003621046346902,3.27720295151
1512003621336460113,3.27776403045
1512003621638425111,3.27797573623
1512003621962685108,3.2772595629
1512003622281899929,3.27676817684
1512003622648221969,3.27439517481
1512003622959625005,3.27425561062
1512003623269516944,3.27415970884
1512003623577703952,3.27411315591
1512003623948698043,3.27162499275
1512003624252338886,3.27178465213
1512003624557266950,3.27188173319
1512003624862469911,3.27198929891
1512003625158324956,3.2724575416
1512003625448911905,3.27311208593
1512003625795705080,3.27163306061
1512003626099711894,3.2717886942
1512003626398607969,3.27210714516
1512003626702334880,3.27238801856
1512003626996583938,3.2727574486
1512003627318154096,3.27225247043
1512003627649637937,3.27135917759
1512003627962039947,3.27117636847
1512003628260516881,3.27151096961
1512003628606354951,3.27010689966
1512003628898874998,3.27065897518
1512003629202863931,3.27078874597
1512003629523230075,3.27032914865
1512003629833136081,3.27035849143
1512003630138307094,3.2704358769
1512003630490616083,3.26880936786
1512003630849344015,3.26699447641
1512003631209688901,3.26513358851
1512003631598227024,3.26225555381
1512003640367953062,3.53245383499
1512003640664623022,3.46086091282
1512003640965727090,3.42055672017
1512003641255383014,3.43429649011
1512003641576842069,3.36993012749
1512003641938144922,3.26366141826
1512003642287322044,3.19877819834
1512003642665923118,3.11914068204
1512003643042119026,3.06198244189
1512003643337526082,3.09311929387
1512003643647821903,3.10675652639
1512003643982980966,3.09751834535
1512003644308552980,3.09676889151
1512003644634403944,3.09682654653
1512003645019695997,3.0595871043
1512003645366513967,3.04888392328
1512003645666227102,3.06537754296
1512003645954129934,3.08694111002
1512003646263762950,3.09511401836
1512003646575422048,3.10169116648
1512003646894898891,3.10405123078
1512003647302814006,3.06813949946
1512003647686753988,3.04575383009
1512003648047173976,3.03406847823
1512003648326814889,3.05341647291
1512003648617698907,3.06748982621
1512003648907744884,3.08064571973
1512003649247246026,3.07609964595
1512003649543239116,3.08609870686
1512003649855484962,3.09035885452
1512003650147767066,3.10055984329
1512003650436739921,3.11129942247
1512003650725214958,3.12163834698
1512003651012218952,3.13196509888
1512003651294863939,3.14314565517
1512003651602793931,3.1462276064
1512003651896893978,3.1530030504
1512003652182190895,3.16206624552
1512003652476058959,3.16815039188
1512003652752691984,3.17846591277
1512003653050143003,3.18329152503
1512003653380405902,3.17990106403
1512003653756771087,3.16613607775
1512003654054115056,3.1708138553
1512003654376301050,3.16968023321
1512003654729135990,3.16190890139
1512003655026660919,3.16631268369
1512003719335491895,3.76550411961
1512003719644428968,3.49629142076
1512003719944840908,3.44342225154
1512003720238518953,3.44334738708
1512003720627269029,3.22644789027
1512003720905282974,3.28529289684
1512003721194739103,3.31128870942
1512003721506023883,3.30152682422
1512003721815881013,3.29518426142
1512003722108441114,3.30873638447
1512003722434205055,3.28720220782
1512003722725476026,3.30096555239
1512003723014549016,3.31461871729
1512003723319536924,3.31376295233
1512003723636090040,3.30494512091
1512003723930860996,3.31261167266
1512003724224921941,3.31937378952
1512003724501914024,3.33573740793
1512003724769001007,3.35624195752
1512003725047647953,3.36813555159
1512003725357861995,3.36195301822
1512003725660541057,3.36039907452
1512003725963428020,3.35863523954
1512003726254009008,3.36284180074
1512003726616981029,3.33471475048
1512003726932126998,3.32958881799
1512003727217403888,3.33656715069
1512003727506508111,3.34220762708
1512003727817919969,3.3374728865
1512003728126861095,3.33508199909
1512003728482481002,3.31580108962
1512003728823252916,3.30338304135
1512003783351901054,4.03908972877
1512003783554291963,4.46139168518
1512003783747221946,4.68228889778
1512003783934225082,4.83978731071
1512003784132725000,4.88526320851
1512003784352236986,4.83251960952
1512003784556278944,4.84499732964
1512003784772800922,4.81891571008
1512003784974270105,4.83802706041
1512003785175102949,4.85535907882
1512003785365634918,4.89112962189
1512003785575155973,4.88379204449
1512003785823421001,4.80683379011
1512003786078906059,4.73208440374
1512003786285028934,4.74272657587
1512003786492419004,4.74888215818
1512003786722520112,4.72777436284
1512003786961740016,4.69171285758
1512003787204828977,4.65888541162
1512003787462789058,4.61370753802
1512003787692526102,4.60158024682
1512003787949553012,4.56477897608
1512003788186980962,4.54869494314
1512003788383797883,4.56958813543
1512003788584747076,4.58533854039
1512003788832364082,4.56266758862
1512003789077691078,4.54355406705
1512003789291028976,4.54963613819
1512003789547338962,4.52425865885
1512003789803345918,4.5011520728
1512003790067677974,4.47455457023
1512003790300561904,4.46954923642
1512003790536397933,4.46329224412
1512003790771615982,4.4572674786
1512003791026056051,4.44077275601
1512003791231590986,4.4522058237
1512003791413064002,4.47607988992
1512003791644023895,4.47278925384
1512003791857841014,4.47817516723
1512003792065229892,4.48676479852
1512003792260596036,4.5006943068
1512003792456027030,4.51409249506
1512003792689745903,4.50883035456
1512003813969877958,3.50349424151
1512003814277647018,3.38065920978
1512003814618436098,3.22847638423
1512003814946332931,3.18041133518
1512003815232300996,3.24010371235
1512003815567143917,3.19734902762
1512003815856750965,3.23252191012
1512003816185946941,3.20788145164
1512003816521814107,3.18259224338
1512003816887360095,3.13344926958
1512003817227927923,3.11551328594
1512003817527637958,3.13376743582
1512003817853209972,3.13026584532
1512003818264065027,3.0689060852
1512003818669032096,3.02108749281
1512003818966691970,3.04098213597
1512003819351629018,3.01142160685
1512003819737335920,2.98612086606
1512003820034393072,3.003709509
1512003820334542989,3.01918692658
1512003820621499061,3.03892482048
1512003820979283094,3.02743611669
1512003821262267112,3.046966866
1512003821581667900,3.05078612506
1512003821920713901,3.04718968162
1512003822216155052,3.0591788498
1512003822514326095,3.06969298304
1512003822870677947,3.05992450228
1512003823250345945,3.04368503587
1512003823609129905,3.034264908
1512003823926197052,3.0384258582
1512003824222865104,3.04825492463
1512003824507829904,3.06082984832
1512003824799423933,3.07100152759
1512003825134404897,3.06874452448
1512003825472024917,3.06609713371
1512003825790016889,3.06863249675
1512003826103060007,3.0721585739
1512003826479254961,3.06031175878
1512003826849869966,3.05054483295
1512003827259746074,3.03242093135
1512003827541017055,3.04341605168
1512003827904258966,3.03627136988
1512003828265727043,3.02991952513
1512003828631531000,3.02293138494
1512003828905289888,3.0344683975
1512003829203264951,3.04097335269
1512003829532712936,3.0411211709
1512003829844779014,3.04468887342
1512003830124970912,3.05388134149
1512003830418189048,3.0604295783
1512003830758033037,3.05863856436
1512003831111102104,3.05388631061
1512003831442337036,3.05402656884
1512003831727660894,3.06088416275
1512003832006633996,3.06909517565
1512003832301079034,3.07445782346
1512003832611527919,3.07703874665
1512003832928216934,3.07857052686
1512003833222301006,3.08360000122
1512003833549138069,3.08349147338
1512003833886526107,3.08172687614
1512003834250960111,3.07611429338
1512003834567060947,3.07746857021
1512003834918592929,3.07383377038
1512003835217292070,3.07780767601
1512003835542011976,3.07801999264
1512003835892981052,3.07462341401
1512003836295614004,3.0642116742
1512003836591325998,3.06855759611
1512003836933507919,3.06653037332
1512003837210295915,3.07319584616
1512003837543596982,3.07219273999
1512003837954468011,3.06207359824
1512003838224380016,3.06876708114
1512003838512382030,3.07356483242
1512003838804764032,3.07781441554
1512003839085009098,3.08340036573
1512003839381547927,3.08690306121
1512003839704586982,3.08725685576
1512003840012753963,3.089307742
1512003840326013088,3.09063703527
03596076467990,3.31657867979
1512003596373289108,3.31699677842
1512003596713465929,3.31482830313
1512003597078694105,3.31125912442
1512003597375616073,3.31171939032
1512003597634020090,3.31441915748
1512003598003078937,3.31066691861
1512003598340408086,3.30882606432
1512003598661997079,3.30785672687
1512003598954102039,3.30863041866
1512003599242364883,3.30961645404
1512003599558444023,3.30912975563
1512003599881742000,3.3079108827
1512003600171632051,3.30883508735
1512003600466170072,3.30948268734
1512003600739702939,3.31120409047
1512003601028811931,3.31209583216
1512003601305795907,3.31359163149
1512003601672004938,3.31017739907
1512003601954634904,3.31143186745
1512003602232537031,3.31291251767
1512003602554472923,3.31200408197
1512003602834106922,3.31331420768
1512003603115082025,3.31455360102
1512003603424105882,3.31433131904
1512003603756527900,3.31295991073
1512003604078486919,3.31197827621
1512003604349328041,3.31371266334
1512003604642079114,3.31427284038
1512003604928198099,3.31522479806
1512003605213594913,3.31619686372
1512003605518562078,3.31622206482
1512003605797941923,3.3175426521
1512003606077507972,3.31880831149
1512003606390027999,3.31832044485
1512003606694261074,3.31836471543
1512003606982342958,3.31906669895
1512003607334485054,3.31668439478
1512003607632561922,3.3169409844
1512003607922193050,3.31765790663
1512003608211221933,3.31845551964
1512003608508747100,3.31876821637
1512003608811403989,3.31884187063
1512003609128549098,3.31818649998
1512003609476273059,3.31605186136
1512003609819272994,3.31417993491
1512003610117892980,3.31444375844
1512003610400509119,3.31546995849
1512003610716841936,3.31488786942
1512003611103636026,3.31097580505
1512003611409017086,3.31096621117
1512003611677421092,3.31276289752
1512003611991381883,3.3122057117
1512003612343931913,3.30997394706
1512003612662700891,3.30932387234
1512003613008157968,3.30744084858
1512003613354895114,3.30546031712
1512003613633269071,3.30663096769
1512003613927822113,3.30710266169
1512003614273957014,3.30523054244
1512003614659507989,3.30159138261
1512003614991655111,3.3003787175
1512003615315067052,3.29954677419
1512003615665168046,3.29758318033
1512003616024211883,3.2952545753
1512003616387622117,3.29269780148
1512003616772959947,3.28941356354
1512003617117759943,3.2875652235
1512003617457817077,3.28609613654
1512003617806835889,3.28424016079
1512003618172311067,3.28167550726
1512003618514220952,3.28018009034
1512003618821206092,3.28019013026
1512003619123930931,3.28040807161
1512003619430932998,3.2804435468
1512003619732930898,3.28063241952
1512003620048644065,3.28024977266
1512003620385706901,3.27901548384
1512003620747497081,3.27672736198
1512003621047363042,3.27720295151
1512003621336463928,3.27776403045
1512003621638438940,3.27797573623
1512003621962692022,3.2772595629
1512003622281904935,3.27676817684
1512003622648222923,3.27439517481
1512003622959019899,3.27425561062
1512003623269206047,3.27415970884
1512003623577882051,3.27411315591
1512003623948705911,3.27162499275
1512003624252338886,3.27178465213
1512003624557295083,3.27188173319
1512003624862482070,3.27198929891
1512003625158308029,3.2724575416
1512003625449156045,3.27311208593
1512003625795161962,3.27163306061
1512003626099791049,3.2717886942
1512003626399113893,3.27210714516
1512003626702651023,3.27238801856
1512003626996912002,3.2727574486
1512003627318373918,3.27225247043
1512003627649764060,3.27135917759
1512003627962038993,3.27117636847
1512003628260788917,3.27151096961
1512003628606760025,3.27010689966
1512003628898998975,3.27065897518
1512003629202987909,3.27078874597
1512003629523400068,3.27032914865
1512003629832901954,3.27035849143
1512003630138433933,3.2704358769
1512003630490858078,3.26880936786
1512003630849484920,3.26699447641
1512003631209835052,3.26513358851
1512003631598535060,3.26225555381
1512003640367952108,3.53245383499
1512003640664741992,3.46086091282
1512003640965843915,3.42055672017
1512003641255553960,3.43429649011
1512003641576958894,3.36993012749
1512003641938323974,3.26366141826
1512003642287556886,3.19877819834
1512003642666137933,3.11914068204
1512003643042448997,3.06198244189
1512003643337714910,3.09311929387
1512003643647805929,3.10675652639
1512003643983023881,3.09751834535
1512003644308722972,3.09676889151
1512003644634623050,3.09682654653
1512003645019867897,3.0595871043
1512003645366581916,3.04888392328
1512003645666065931,3.06537754296
1512003645953839063,3.08694111002
1512003646263762950,3.09511401836
1512003646575722932,3.10169116648
1512003646895000934,3.10405123078
1512003647302922010,3.06813949946
1512003647686467885,3.04575383009
1512003648046554088,3.03406847823
1512003648326582908,3.05341647291
1512003648617479085,3.06748982621
1512003648907643079,3.08064571973
1512003649247345924,3.07609964595
1512003649543495893,3.08609870686
1512003649855679988,3.09035885452
1512003650147769927,3.10055984329
1512003650436264038,3.11129942247
1512003650725085020,3.12163834698
1512003651012044906,3.13196509888
1512003651294763088,3.14314565517
1512003651602730035,3.1462276064
1512003651897106885,3.1530030504
1512003652181489944,3.16206624552
1512003652476092100,3.16815039188
1512003652752958059,3.17846591277
1512003653050137996,3.18329152503
1512003653380253076,3.17990106403
1512003653756603002,3.16613607775
1512003654054228067,3.1708138553
1512003654376405954,3.16968023321
1512003654729001045,3.16190890139
1512003655026412963,3.16631268369
1512003719335633039,3.76550411961
1512003719643987894,3.49629142076
1512003719944727897,3.44342225154
1512003720238379001,3.44334738708
1512003720627157926,3.22644789027
1512003720905169963,3.28529289684
1512003721194541931,3.31128870942
1512003721505914926,3.30152682422
1512003721815815925,3.29518426142
1512003722108294010,3.30873638447
1512003722434048891,3.28720220782
1512003722725090980,3.30096555239
1512003723014427900,3.31461871729
1512003723319531917,3.31376295233
1512003723635863065,3.30494512091
1512003723930489063,3.31261167266
1512003724224926948,3.31937378952
1512003724502263069,3.33573740793
1512003724769128084,3.35624195752
1512003725047688961,3.36813555159
1512003725357691049,3.36195301822
1512003725660433053,3.36039907452
1512003725963526964,3.35863523954
1512003726253945112,3.36284180074
1512003726616652011,3.33471475048
1512003726931797981,3.32958881799
1512003727217119932,3.33656715069
1512003727506323099,3.34220762708
1512003727817698955,3.3374728865
1512003728126615047,3.33508199909
1512003728483179092,3.31580108962
1512003728823906898,3.30338304135
1512003783352029085,4.03908972877
1512003783553926944,4.46139168518
1512003783747397899,4.68228889778
1512003783933950901,4.83978731071
1512003784133135080,4.88526320851
1512003784352071046,4.83251960952
1512003784556540012,4.84499732964
1512003784773015022,4.81891571008
1512003784974236965,4.83802706041
1512003785175365924,4.85535907882
1512003785365811109,4.89112962189
1512003785574996948,4.88379204449
1512003785823246955,4.80683379011
1512003786078685998,4.73208440374
1512003786284913063,4.74272657587
1512003786492299079,4.74888215818
1512003786722309112,4.72777436284
1512003786961468935,4.69171285758
1512003787204567909,4.65888541162
1512003787462917089,4.61370753802
1512003787692497014,4.60158024682
1512003787949435949,4.56477897608
1512003788187232971,4.54869494314
1512003788383580923,4.56958813543
1512003788584774971,4.58533854039
1512003788832509994,4.56266758862
1512003789077899932,4.54355406705
1512003789290862083,4.54963613819
1512003789547523021,4.52425865885
1512003789803637027,4.5011520728
1512003790067532062,4.47455457023
1512003790300744056,4.46954923642
1512003790536396980,4.46329224412
1512003790771615028,4.4572674786
1512003791026027917,4.44077275601
1512003791231859922,4.4522058237
1512003791413491010,4.47607988992
1512003791644224882,4.47278925384
1512003791857824087,4.47817516723
1512003792065033912,4.48676479852
1512003792260919094,4.5006943068
1512003792456398963,4.51409249506
1512003792689733028,4.50883035456
1512003813969734907,3.50349424151
1512003814277352094,3.38065920978
1512003814618305921,3.22847638423
1512003814946332931,3.18041133518
1512003815231949090,3.24010371235
1512003815566607952,3.19734902762
1512003815856585025,3.23252191012
1512003816185949087,3.20788145164
1512003816521579027,3.18259224338
1512003816887360095,3.13344926958
1512003817227927923,3.11551328594
1512003817527635097,3.13376743582
1512003817853868007,3.13026584532
1512003818263659954,3.0689060852
1512003818668699979,3.02108749281
1512003818966219902,3.04098213597
1512003819351629018,3.01142160685
1512003819737318992,2.98612086606
1512003820034394979,3.003709509
1512003820334357023,3.01918692658
1512003820621462106,3.03892482048
1512003820979269981,3.02743611669
1512003821262113094,3.046966866
1512003821581640005,3.05078612506
1512003821920363903,3.04718968162
1512003822216150045,3.0591788498
1512003822514828920,3.06969298304
1512003822870676994,3.05992450228
1512003823250324964,3.04368503587
1512003823609168052,3.034264908
1512003823925908088,3.0384258582
1512003824222455978,3.04825492463
1512003824507334947,3.06082984832
1512003824799232959,3.07100152759
1512003825134418010,3.06874452448
1512003825472589015,3.06609713371
1512003825789823055,3.06863249675
1512003826102850914,3.0721585739
1512003826479034900,3.06031175878
1512003826849868059,3.05054483295
1512003827259434938,3.03242093135
1512003827540409088,3.04341605168
1512003827904594898,3.03627136988
1512003828265979051,3.02991952513
1512003828631184101,3.02293138494
1512003828905996084,3.0344683975
1512003829202868938,3.04097335269
1512003829532726049,3.0411211709
1512003829844580888,3.04468887342
1512003830124591112,3.05388134149
1512003830417654037,3.0604295783
1512003830758424043,3.05863856436
1512003831111085891,3.05388631061
1512003831442337036,3.05402656884
1512003831728347063,3.06088416275
1512003832006273984,3.06909517565
1512003832301563024,3.07445782346
1512003832611459970,3.07703874665
1512003832928005933,3.07857052686
1512003833222219944,3.08360000122
1512003833548954963,3.08349147338
1512003833886518955,3.08172687614
1512003834249500989,3.07611429338
1512003834566657066,3.07746857021
1512003834918075084,3.07383377038
1512003835217118024,3.07780767601
1512003835541913986,3.07801999264
1512003835892982959,3.07462341401
1512003836295614004,3.0642116742
1512003836590944051,3.06855759611
1512003836933063030,3.06653037332
1512003837209587097,3.07319584616
1512003837543576955,3.07219273999
1512003837954468011,3.06207359824
1512003838224029064,3.06876708114
1512003838512129068,3.07356483242
1512003838804035902,3.07781441554
1512003839085546016,3.08340036573
1512003839381526947,3.08690306121
1512003839704807996,3.08725685576
1512003840012074947,3.089307742
1512003840325979948,3.09063703527
4
1512003604642334938,3.31427284038
1512003604928400993,3.31522479806
1512003605213897943,3.31619686372
1512003605518899917,3.31622206482
1512003605797791957,3.3175426521
1512003606077760934,3.31880831149
1512003606390279054,3.31832044485
1512003606694494962,3.31836471543
1512003606982477903,3.31906669895
1512003607334177017,3.31668439478
1512003607632677078,3.3169409844
1512003607922270059,3.31765790663
1512003608211364030,3.31845551964
1512003608508763074,3.31876821637
1512003608811294078,3.31884187063
1512003609128436088,3.31818649998
1512003609476468086,3.31605186136
1512003609819406032,3.31417993491
1512003610117497920,3.31444375844
1512003610400933980,3.31546995849
1512003610717119932,3.31488786942
1512003611103775978,3.31097580505
1512003611409102916,3.31096621117
1512003611677503108,3.31276289752
1512003611991559982,3.3122057117
1512003612344146013,3.30997394706
1512003612662928104,3.30932387234
1512003613008058071,3.30744084858
1512003613355133056,3.30546031712
1512003613633480072,3.30663096769
1512003613927930116,3.30710266169
1512003614273843050,3.30523054244
1512003614659400939,3.30159138261
1512003614991517066,3.3003787175
1512003615315197944,3.29954677419
1512003615665297031,3.29758318033
1512003616024091958,3.2952545753
1512003616387520074,3.29269780148
1512003616773184061,3.28941356354
1512003617117592096,3.2875652235
1512003617457647085,3.28609613654
1512003617806691884,3.28424016079
1512003618172486066,3.28167550726
1512003618514478921,3.28018009034
1512003618821629047,3.28019013026
1512003619124073028,3.28040807161
1512003619431030988,3.2804435468
1512003619733207941,3.28063241952
1512003620048785924,3.28024977266
1512003620385894060,3.27901548384
1512003620747653961,3.27672736198
1512003621046482086,3.27720295151
1512003621336601018,3.27776403045
1512003621638556957,3.27797573623
1512003621962815046,3.2772595629
1512003622282037019,3.27676817684
1512003622648348093,3.27439517481
1512003622959450960,3.27425561062
1512003623269414901,3.27415970884
1512003623578232049,3.27411315591
1512003623948851108,3.27162499275
1512003624252466917,3.27178465213
1512003624557502985,3.27188173319
1512003624862607955,3.27198929891
1512003625158536911,3.2724575416
1512003625449372053,3.27311208593
1512003625795535087,3.27163306061
1512003626099531888,3.2717886942
1512003626398756027,3.27210714516
1512003626702455043,3.27238801856
1512003626996710062,3.2727574486
1512003627318363904,3.27225247043
1512003627649878025,3.27135917759
1512003627962270021,3.27117636847
1512003628260679960,3.27151096961
1512003628606600999,3.27010689966
1512003628898999929,3.27065897518
1512003629202994108,3.27078874597
1512003629523729085,3.27032914865
1512003629833328962,3.27035849143
1512003630138667106,3.2704358769
1512003630491086959,3.26880936786
1512003630849790096,3.26699447641
1512003631210031032,3.26513358851
1512003631598243951,3.26225555381
1512003640368360996,3.53245383499
1512003640664717912,3.46086091282
1512003640965842962,3.42055672017
1512003641255574941,3.43429649011
1512003641576848983,3.36993012749
1512003641938205957,3.26366141826
1512003642287441015,3.19877819834
1512003642666034936,3.11914068204
1512003643042349100,3.06198244189
1512003643337704896,3.09311929387
1512003643647705078,3.10675652639
1512003643982861995,3.09751834535
1512003644308474063,3.09676889151
1512003644634196996,3.09682654653
1512003645019493103,3.0595871043
1512003645366378068,3.04888392328
1512003645666093111,3.06537754296
1512003645954000949,3.08694111002
1512003646263762950,3.09511401836
1512003646575509071,3.10169116648
1512003646895112991,3.10405123078
1512003647302937030,3.06813949946
1512003647686573028,3.04575383009
1512003648046884059,3.03406847823
1512003648326423883,3.05341647291
1512003648617579936,3.06748982621
1512003648907645940,3.08064571973
1512003649247144937,3.07609964595
1512003649543378114,3.08609870686
1512003649855499029,3.09035885452
1512003650147769927,3.10055984329
1512003650436954021,3.11129942247
1512003650725440025,3.12163834698
1512003651012408018,3.13196509888
1512003651294970035,3.14314565517
1512003651602766990,3.1462276064
1512003651896724939,3.1530030504
1512003652181600093,3.16206624552
1512003652476203918,3.16815039188
1512003652752811908,3.17846591277
1512003653050244092,3.18329152503
1512003653380620956,3.17990106403
1512003653756745100,3.16613607775
1512003654054121017,3.1708138553
1512003654376200914,3.16968023321
1512003654729021072,3.16190890139
1512003655026451110,3.16631268369
1512003719335500001,3.76550411961
1512003719643989086,3.49629142076
1512003719944955110,3.44342225154
1512003720238518953,3.44334738708
1512003720627166032,3.22644789027
1512003720905371904,3.28529289684
1512003721195034980,3.31128870942
1512003721506231069,3.30152682422
1512003721816035985,3.29518426142
1512003722108567953,3.30873638447
1512003722434303045,3.28720220782
1512003722725676059,3.30096555239
1512003723014643907,3.31461871729
1512003723320046901,3.31376295233
1512003723636482954,3.30494512091
1512003723930999994,3.31261167266
1512003724225055932,3.31937378952
1512003724502093076,3.33573740793
1512003724769299983,3.35624195752
1512003725047627925,3.36813555159
1512003725358347892,3.36195301822
1512003725660723924,3.36039907452
1512003725963732957,3.35863523954
1512003726254112005,3.36284180074
1512003726617263078,3.33471475048
1512003726932322978,3.32958881799
1512003727217689037,3.33656715069
1512003727506664991,3.34220762708
1512003727818110942,3.3374728865
